color,num_critic_for_reviews,duration,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,actor_2_fb_likes,imdb_score,movie_fb_likes
Color,90.0,102.0,57.0,Ian Hart,327.0,Drama|Romance,Stephen Rea,The End of the Affair ,17740,672,James Bolam,0.0,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1,165.0,English,UK,261.0,7.2,0
Color,30.0,98.0,982.0,Tia Carrere,1000.0,Action|Crime|Drama|Thriller|Western,Vanessa Williams,Harley Davidson and the Marlboro Man ,14473,3671,Don Johnson,2.0,http://www.imdb.com/title/tt0102005/?ref_=fn_tt_tt_1,81.0,English,USA,1000.0,6.0,0
Color,232.0,121.0,883.0,Charlize Theron,11000.0,Crime|Drama|Mystery|Thriller,James Franco,In the Valley of Elah ,60115,24248,Barry Corbin,2.0,http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1,224.0,English,USA,9000.0,7.2,0
Color,165.0,111.0,64.0,Benoît Poelvoorde,527.0,Biography|Drama,Alessandro Nivola,Coco Before Chanel ,32003,735,Marie Gillain,1.0,http://www.imdb.com/title/tt1035736/?ref_=fn_tt_tt_1,65.0,French,France,86.0,6.7,0
Color,45.0,90.0,720.0,Landon Liboiron,2000.0,Drama|Western,Demi Moore,Forsaken ,4693,4142,Michael Wincott,1.0,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,49.0,English,Canada,1000.0,6.3,0
Color,155.0,100.0,30.0,Iben Hjejle,201.0,Comedy|Drama|Romance,Tom Burke,Chéri ,8924,365,Gaye Brown,1.0,http://www.imdb.com/title/tt1179258/?ref_=fn_tt_tt_1,43.0,English,UK,123.0,6.2,0
Color,6.0,50.0,543.0,Sarah Carter,787.0,Action|Crime|Drama|Thriller,Cole Hauser,Rogue             ,1781,3276,Derek Luke,0.0,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,23.0,English,USA,748.0,6.8,532
Color,118.0,141.0,73.0,Roger Lloyd Pack,805.0,Drama,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2.0,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,148.0,English,USA,539.0,6.2,767
Color,55.0,139.0,107.0,Simon Yam,556.0,Action|Drama|History,Bingbing Fan,Bodyguards and Assassins ,6263,1059,Nicholas Tse,0.0,http://www.imdb.com/title/tt1403130/?ref_=fn_tt_tt_1,33.0,Mandarin,China,155.0,6.9,765
Color,314.0,114.0,23.0,Kim Thomson,129.0,Fantasy|Horror,Drew Powell,1408 ,209396,214,Alexandra Silber,0.0,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,580.0,English,USA,25.0,6.8,11000
Color,103.0,96.0,542.0,Dick Van Patten,1000.0,Adventure|Comedy|Sci-Fi,Joan Rivers,Spaceballs ,136667,2936,Michael Winslow,2.0,http://www.imdb.com/title/tt0094012/?ref_=fn_tt_tt_1,273.0,English,USA,605.0,7.1,13000
Color,183.0,111.0,234.0,Ryan Corr,523.0,Drama|War,Cem Yilmaz,The Water Diviner ,53341,1795,Steve Bastoni,0.0,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,185.0,English,Australia,468.0,7.1,18000
Color,77.0,127.0,71.0,Tony Goldwyn,2000.0,Drama|Fantasy|Romance|Thriller,Demi Moore,Ghost ,154199,3100,Phil Leeds,0.0,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,252.0,English,USA,956.0,7.0,0
Color,171.0,107.0,743.0,Lin Shaye,931.0,Comedy|Romance,Sarah Silverman,There's Something About Mary ,247289,4664,Richard Tyson,1.0,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,611.0,English,USA,852.0,7.1,0
Color,64.0,97.0,595.0,Eric Lloyd,901.0,Comedy|Drama|Family|Fantasy,Judge Reinhold,The Santa Clause ,64742,2790,Peter Boyle,0.0,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,111.0,English,USA,775.0,6.4,0
Color,92.0,127.0,1000.0,Jay Hernandez,2000.0,Drama|Family|Sport,Dennis Quaid,The Rookie ,26434,6657,Angus T. Jones,0.0,http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1,174.0,English,USA,1000.0,7.0,0
Color,112.0,110.0,835.0,Kyra Sedgwick,12000.0,Comedy|Family|Sport,Dwayne Johnson,The Game Plan ,44021,15170,Madison Pettis,0.0,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,83.0,English,USA,941.0,6.2,0
Color,69.0,135.0,86.0,Meryl Streep,16000.0,Drama|Romance,Clint Eastwood,The Bridges of Madison County ,54631,27237,Debra Monk,0.0,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,192.0,English,USA,11000.0,7.5,0
Color,75.0,84.0,182.0,Michael Papajohn,436.0,Comedy|Sci-Fi,Louis Lombardi,The Animal ,47383,1203,Colleen Haskell,1.0,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,132.0,English,USA,241.0,4.8,1000
 Black and White,95.0,240.0,249.0,Amrish Puri,545.0,Biography|Drama|History,Candice Bergen,Gandhi ,171726,1943,John Gielgud,0.0,http://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1,256.0,English,UK,429.0,8.1,12000
Color,180.0,122.0,171.0,Charlotte Le Bon,820.0,Comedy|Drama,Manish Dayal,The Hundred-Foot Journey ,52894,1484,Juhi Chawla,3.0,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,185.0,English,USA,201.0,7.3,55000
Color,53.0,114.0,287.0,Jeremy Northam,649.0,Action|Crime|Drama|Mystery|Thriller,Ken Howard,The Net ,48909,1725,Ray McKinnon,0.0,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,166.0,English,USA,327.0,5.8,0
Color,129.0,132.0,506.0,Loretta Devine,967.0,Drama,Dianne Wiest,I Am Sam ,121937,3152,Richard Schiff,0.0,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,431.0,English,USA,912.0,7.6,15000
Color,61.0,170.0,55.0,Amber Rose Revah,329.0,Biography|Drama|History,Roma Downey,Son of God ,15448,775,Darwin Shaw,1.0,http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1,174.0,English,USA,134.0,5.6,15000
Color,226.0,133.0,105.0,Kevin Grevioux,955.0,Action|Fantasy|Thriller,Sophia Myles,Underworld ,208092,1777,Shane Brolly,0.0,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,806.0,English,UK,593.0,7.0,0
Color,116.0,112.0,218.0,RZA,896.0,Drama|Thriller,Denis O'Hare,Derailed ,62584,2019,Xzibit,2.0,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,375.0,English,USA,561.0,6.6,0
Color,248.0,108.0,690.0,Joel McHale,13000.0,Comedy|Crime|Drama|Thriller,Matt Damon,The Informant! ,52888,16031,Thomas F. Wilson,1.0,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1,175.0,English,USA,734.0,6.5,0
Color,23.0,115.0,266.0,James Frain,12000.0,Biography|Drama|Romance,Anthony Hopkins,Shadowlands ,13455,13619,Julian Fellowes,0.0,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,87.0,English,UK,1000.0,7.4,2000
Color,98.0,83.0,137.0,Eddie Griffin,591.0,Comedy,Carlos Ponce,Deuce Bigalow: European Gigolo ,41239,1729,Charles Keating,0.0,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,166.0,English,USA,489.0,4.6,887
Color,168.0,105.0,110.0,Bobby Moynihan,390.0,Comedy|Drama,Jack Reynor,Delivery Man ,59805,1006,Matthew Daddario,10.0,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,95.0,English,USA,311.0,6.4,0
Color,159.0,110.0,287.0,Spencer Wilding,11000.0,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein ,28621,12876,Daniel Mays,2.0,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91.0,English,USA,1000.0,6.0,11000
Color,134.0,108.0,100.0,Pawel Szajda,150.0,Thriller,Radivoje Bukvic,Our Kind of Traitor ,2587,540,Grigoriy Dobrygin,2.0,http://www.imdb.com/title/tt1995390/?ref_=fn_tt_tt_1,21.0,English,UK,104.0,6.4,0
Color,97.0,96.0,110.0,Neil Diamond,240.0,Comedy|Crime|Romance,Amanda Detmer,Saving Silverman ,33287,664,Kyle Gass,1.0,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,201.0,English,USA,226.0,5.9,739
Color,88.0,94.0,517.0,Rachael Harris,975.0,Comedy|Family,Zachary Gordon,Diary of a Wimpy Kid: Dog Days ,15665,3153,Karan Brar,2.0,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,35.0,English,USA,569.0,6.4,0
Color,85.0,142.0,854.0,Jennifer Esposito,978.0,Crime|Drama|Romance|Thriller,Mira Sorvino,Summer of Sam ,31227,5386,Mike Starr,0.0,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,354.0,English,USA,911.0,6.6,0
Color,181.0,104.0,898.0,Shannon Elizabeth,8000.0,Comedy,Will Ferrell,Jay and Silent Bob Strike Back ,128593,11632,Jason Mewes,5.0,http://www.imdb.com/title/tt0261392/?ref_=fn_tt_tt_1,867.0,English,USA,1000.0,6.9,0
Color,257.0,136.0,3000.0,Steve Buscemi,19000.0,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Island ,263336,34838,Djimon Hounsou,1.0,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899.0,English,USA,12000.0,6.9,0
Color,95.0,106.0,595.0,Bruce Dern,962.0,Crime|Drama|Mystery|Thriller,Chris Noth,The Glass House ,25462,4239,Trevor Morgan,1.0,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,200.0,English,USA,844.0,5.8,804
Color,423.0,106.0,1000.0,Channing Tatum,19000.0,Comedy|Mystery,Scarlett Johansson,"Hail, Caesar! ",60926,38494,Alden Ehrenreich,5.0,http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1,302.0,English,UK,17000.0,6.4,23000
Color,93.0,98.0,83.0,Paulo Costanzo,3000.0,Comedy|Music,Rosario Dawson,Josie and the Pussycats ,18900,3769,Aries Spears,0.0,http://www.imdb.com/title/tt0236348/?ref_=fn_tt_tt_1,242.0,English,Canada,486.0,5.3,0
Color,203.0,100.0,798.0,James Franco,26000.0,Action|Crime|Drama|Thriller,Jason Statham,Homefront ,82804,39989,Frank Grillo,1.0,http://www.imdb.com/title/tt2312718/?ref_=fn_tt_tt_1,154.0,English,USA,11000.0,6.5,15000
Color,38.0,95.0,368.0,Jim Carter,554.0,Adventure|Comedy|Family|Fantasy,Richard E. Grant,The Little Vampire ,7242,2216,Alice Krige,1.0,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,38.0,English,Germany,439.0,5.7,0
Color,183.0,107.0,678.0,Lily Tomlin,6000.0,Comedy,Naomi Watts,I Heart Huckabees ,56813,8094,Isabelle Huppert,11.0,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,381.0,English,USA,718.0,6.7,0
Color,75.0,104.0,691.0,Rip Torn,1000.0,Action|Crime|Sci-Fi|Thriller,CCH Pounder,RoboCop 3 ,35018,3148,Mako,0.0,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,180.0,English,USA,826.0,3.9,716
Color,18.0,104.0,576.0,Udo Kier,2000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Michael Biehn,Megiddo: The Omega Code 2 ,2253,4221,Franco Nero,0.0,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,111.0,English,USA,595.0,4.1,158
Color,22.0,143.0,42.0,Vernon Dobtcheff,638.0,Comedy|Drama|Musical|Romance|War,Rock Hudson,Darling Lili ,1547,788,Jeremy Kemp,2.0,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,50.0,English,USA,50.0,6.2,104
Color,41.0,77.0,795.0,Alex Rocco,3000.0,Comedy|Family|Romance,Brendan Fraser,Dudley Do-Right ,8176,5568,Eric Idle,0.0,http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1,77.0,English,USA,968.0,3.8,272
Color,148.0,96.0,150.0,Noémie Lenoir,805.0,Action|Crime|Thriller,Ed Skrein,The Transporter Refueled ,26767,1411,Radivoje Bukvic,0.0,http://www.imdb.com/title/tt2938956/?ref_=fn_tt_tt_1,121.0,English,France,173.0,5.1,0
Color,111.0,114.0,567.0,Jack Davenport,40000.0,Drama|Romance,Johnny Depp,The Libertine ,31433,42484,Richard Coyle,1.0,http://www.imdb.com/title/tt0375920/?ref_=fn_tt_tt_1,260.0,English,UK,1000.0,6.4,0
Color,231.0,145.0,104.0,Sebastian Koch,2000.0,Drama|Thriller|War,Michiel Huisman,Black Book ,59507,2590,Christian Berkel,1.0,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,232.0,Dutch,Netherlands,380.0,7.8,0
Color,115.0,116.0,140.0,Dany Boon,203.0,Drama|History|Music|Romance|War,Gary Lewis,Joyeux Noel ,21394,773,Ian Richardson,0.0,http://www.imdb.com/title/tt0424205/?ref_=fn_tt_tt_1,147.0,French,France,172.0,7.8,11000
Color,176.0,100.0,552.0,Tom Arnold,14000.0,Action|Comedy|Romance,Bradley Cooper,Hit and Run ,29322,15922,Beau Bridges,5.0,http://www.imdb.com/title/tt2097307/?ref_=fn_tt_tt_1,104.0,English,USA,618.0,6.1,0
Color,98.0,104.0,290.0,Ted Danson,939.0,Comedy|Crime|Thriller,Stephen Root,Mad Money ,16831,2453,Roger Cross,3.0,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,54.0,English,USA,875.0,5.8,687
Color,149.0,92.0,231.0,Ben Crompton,14000.0,Drama|Mystery|Thriller,Colin Firth,Before I Go to Sleep ,48873,14617,Anne-Marie Duff,1.0,http://www.imdb.com/title/tt1726592/?ref_=fn_tt_tt_1,105.0,English,UK,257.0,6.3,11000
Color,84.0,92.0,35.0,Joe Spinell,813.0,Adventure|Drama|Thriller,Roy Scheider,Sorcerer ,9513,1011,Amidou,0.0,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,116.0,English,USA,85.0,7.7,0
Color,138.0,105.0,827.0,Milla Jovovich,22000.0,Drama|Thriller,Robert De Niro,Stone ,34985,37766,Frances Conroy,1.0,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,135.0,English,USA,14000.0,5.4,0
Color,78.0,120.0,80.0,Ludivine Sagnier,809.0,Comedy|History,Romain Duris,Molière ,5166,1651,Fabrice Luchini,1.0,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,27.0,French,France,521.0,7.3,815
Color,288.0,116.0,120.0,Sam Shepard,23000.0,Crime|Drama|Thriller,Christian Bale,Out of the Furnace ,83171,24134,Dendrie Taylor,0.0,http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1,231.0,English,USA,820.0,6.8,17000
Color,299.0,119.0,521.0,Denis O'Hare,1000.0,Crime|Drama|Mystery|Thriller,Tom Wilkinson,Michael Clayton ,133367,3284,Sydney Pollack,0.0,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,363.0,English,USA,896.0,7.3,0
Color,27.0,101.0,812.0,Bradley Whitford,957.0,Adventure|Comedy,Wilford Brimley,My Fellow Americans ,12278,4629,Sela Ward,3.0,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,71.0,English,USA,821.0,6.5,758
Color,155.0,117.0,442.0,Spencer Treat Clark,12000.0,Crime|Drama|Thriller,Jeff Bridges,Arlington Road ,69980,13576,Hope Davis,1.0,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591.0,English,USA,541.0,7.2,0
Color,82.0,106.0,0.0,Diego Ramos,20.0,Adventure|Animation|Family|Sport,Pablo Rago,Underdogs ,6920,30,Gabriel Almirón,4.0,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,22.0,Spanish,Spain,10.0,6.7,0
Color,275.0,112.0,159.0,Judy Davis,385.0,Comedy|Romance,Ornella Muti,To Rome with Love ,67893,1205,Alessandra Mastronardi,0.0,http://www.imdb.com/title/tt1859650/?ref_=fn_tt_tt_1,163.0,English,USA,223.0,6.3,18000
Color,43.0,136.0,216.0,Warren Clarke,16000.0,Action|Adventure|Thriller,Clint Eastwood,Firefox ,19832,16805,Kenneth Colley,1.0,http://www.imdb.com/title/tt0083943/?ref_=fn_tt_tt_1,98.0,English,USA,281.0,5.9,0
Color,163.0,81.0,406.0,Eric Idle,893.0,Animation|Comedy|Fantasy|Musical,Minnie Driver,South Park: Bigger Longer & Uncut ,162037,3003,Trey Parker,1.0,http://www.imdb.com/title/tt0158983/?ref_=fn_tt_tt_1,928.0,English,USA,795.0,7.8,0
Color,168.0,87.0,548.0,Ewen Bremner,22000.0,Comedy,Peter Dinklage,Death at a Funeral ,89547,24324,Kris Marshall,0.0,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,199.0,English,USA,557.0,7.4,0
Color,60.0,96.0,199.0,John Aylward,533.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Paige Turco,Teenage Mutant Ninja Turtles III ,25086,1254,Matt Hill,0.0,http://www.imdb.com/title/tt0108308/?ref_=fn_tt_tt_1,87.0,English,USA,219.0,4.8,1000
Color,85.0,106.0,39.0,D.B. Sweeney,18000.0,Drama|Sport,Keanu Reeves,Hardball ,22649,18630,DeWayne Warren,3.0,http://www.imdb.com/title/tt0180734/?ref_=fn_tt_tt_1,131.0,English,USA,558.0,6.3,0
Color,539.0,122.0,14000.0,Robert De Niro,34000.0,Comedy|Drama|Romance,Jennifer Lawrence,Silver Linings Playbook ,533607,72115,Bradley Cooper,0.0,http://www.imdb.com/title/tt1045658/?ref_=fn_tt_tt_1,692.0,English,USA,22000.0,7.8,117000
Color,84.0,123.0,579.0,Scott Glenn,2000.0,Biography|Crime|Drama,Hunter Parrish,Freedom Writers ,52533,3994,Imelda Staunton,1.0,http://www.imdb.com/title/tt0463998/?ref_=fn_tt_tt_1,235.0,English,Germany,826.0,7.5,10000
Color,75.0,133.0,637.0,Loretta Devine,1000.0,Drama,Omari Hardwick,For Colored Girls ,6067,6035,Kimberly Elise,0.0,http://www.imdb.com/title/tt1405500/?ref_=fn_tt_tt_1,73.0,English,USA,912.0,6.0,0
Color,171.0,92.0,447.0,Qi Shu,26000.0,Action|Crime|Thriller,Jason Statham,The Transporter ,237248,27572,Matt Schulze,0.0,http://www.imdb.com/title/tt0293662/?ref_=fn_tt_tt_1,460.0,English,France,1000.0,6.8,0
Color,140.0,110.0,149.0,Neil Brown Jr.,3000.0,Action|Drama|Sport,Djimon Hounsou,Never Back Down ,80556,4089,Leslie Hope,1.0,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,184.0,English,USA,427.0,6.6,0
 Black and White,85.0,104.0,484.0,Rachel Blanchard,711.0,Horror|Sci-Fi|Thriller,Jason London,The Rage: Carrie 2 ,13065,3162,Eddie Kaye Thomas,1.0,http://www.imdb.com/title/tt0144814/?ref_=fn_tt_tt_1,253.0,English,USA,490.0,4.6,897
Color,217.0,98.0,374.0,Jim Gaffigan,925.0,Comedy|Drama|Romance,Catherine O'Hara,Away We Go ,45992,1997,Carmen Ejogo,2.0,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,115.0,English,USA,472.0,7.1,7000
Color,131.0,120.0,886.0,Judge Reinhold,1000.0,Comedy|Drama,Madeline Carroll,Swing Vote ,15079,6212,Nathan Lane,1.0,http://www.imdb.com/title/tt1027862/?ref_=fn_tt_tt_1,79.0,English,USA,901.0,6.1,1000
Color,111.0,112.0,347.0,Holly Hunter,15000.0,Drama|Romance,Jake Gyllenhaal,Moonlight Mile ,11983,16692,Bob Clendenin,3.0,http://www.imdb.com/title/tt0179098/?ref_=fn_tt_tt_1,147.0,English,USA,1000.0,6.7,365
Color,466.0,127.0,10000.0,Colin Firth,19000.0,Drama|Mystery|Thriller,Benedict Cumberbatch,Tinker Tailor Soldier Spy ,149066,46241,Gary Oldman,1.0,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1,517.0,English,France,14000.0,7.1,24000
Color,16.0,102.0,186.0,Jill Hennessy,670.0,Comedy|Drama|Romance,Elaine Hendrix,Molly ,2295,1562,Sarah Wynter,1.0,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,40.0,English,USA,419.0,5.8,284
Color,276.0,91.0,220.0,Cherry Jones,34000.0,Drama,Jennifer Lawrence,The Beaver ,39764,34705,Riley Thomas Stewart,0.0,http://www.imdb.com/title/tt1321860/?ref_=fn_tt_tt_1,148.0,English,USA,242.0,6.7,17000
Color,11.0,114.0,842.0,Barry Corbin,1000.0,Comedy|Musical,Dolly Parton,The Best Little Whorehouse in Texas ,7748,3688,Dom DeLuise,2.0,http://www.imdb.com/title/tt0083642/?ref_=fn_tt_tt_1,48.0,English,USA,883.0,5.8,0
Color,196.0,115.0,716.0,Sarah Polley,1000.0,Horror|Sci-Fi|Thriller,Jennifer Jason Leigh,eXistenZ ,77493,2990,Callum Rennie,0.0,http://www.imdb.com/title/tt0120907/?ref_=fn_tt_tt_1,527.0,English,Canada,900.0,6.8,6000
Color,234.0,115.0,488.0,Karen Allen,11000.0,Action|Adventure,Harrison Ford,Raiders of the Lost Ark ,661017,12906,William Hootkins,1.0,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,771.0,English,USA,783.0,8.5,16000
Color,37.0,120.0,1000.0,Kieran Culkin,3000.0,Adventure|Comedy|Family,Macaulay Culkin,Home Alone 2: Lost in New York ,200077,7860,Devin Ratray,2.0,http://www.imdb.com/title/tt0104431/?ref_=fn_tt_tt_1,189.0,English,USA,1000.0,6.6,0
Color,171.0,135.0,252.0,Teri Garr,559.0,Drama|Sci-Fi,Bob Balaban,Close Encounters of the Third Kind ,139288,1591,Melinda Dillon,0.0,http://www.imdb.com/title/tt0075860/?ref_=fn_tt_tt_1,339.0,English,USA,481.0,7.7,0
Color,148.0,90.0,807.0,Christina Milian,16000.0,Drama|Horror|Sci-Fi|Thriller,Ian Somerhalder,Pulse ,24969,19952,Rick Gonzalez,0.0,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,258.0,English,USA,1000.0,4.7,0
Color,50.0,100.0,605.0,Judge Reinhold,936.0,Action|Comedy|Crime|Thriller,Dean Stockwell,Beverly Hills Cop II ,84824,4121,Ronny Cox,1.0,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,95.0,English,USA,901.0,6.4,0
Color,121.0,105.0,338.0,Kimberly J. Brown,1000.0,Comedy,Angus T. Jones,Bringing Down the House ,30058,2505,Steve Harris,2.0,http://www.imdb.com/title/tt0305669/?ref_=fn_tt_tt_1,236.0,English,USA,409.0,5.5,800
Color,185.0,138.0,173.0,Scott Glenn,12000.0,Crime|Drama|Horror|Thriller,Anthony Hopkins,The Silence of the Lambs ,887467,13184,Anthony Heald,0.0,http://www.imdb.com/title/tt0102926/?ref_=fn_tt_tt_1,916.0,English,USA,826.0,8.6,40000
Color,61.0,94.0,617.0,Lara Flynn Boyle,1000.0,Comedy|Music,Tia Carrere,Wayne's World ,114610,4263,Kurt Fuller,2.0,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,176.0,English,USA,619.0,7.0,0
Color,156.0,101.0,218.0,Steve-O,608.0,Action|Comedy|Documentary,Bam Margera,Jackass 3D ,47794,1787,Chris Pontius,1.0,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,81.0,English,USA,362.0,7.1,0
Color,75.0,131.0,85.0,Murray Hamilton,813.0,Adventure|Horror|Thriller,Roy Scheider,Jaws 2 ,51314,1520,Joseph Mascolo,0.0,http://www.imdb.com/title/tt0077766/?ref_=fn_tt_tt_1,265.0,English,USA,366.0,5.7,0
Color,100.0,91.0,597.0,Nick Zano,2000.0,Adventure|Comedy|Drama|Family|Romance,Jamie Lee Curtis,Beverly Hills Chihuahua ,17829,4729,Ali Hillis,1.0,http://www.imdb.com/title/tt1014775/?ref_=fn_tt_tt_1,99.0,English,USA,641.0,3.7,0
Color,511.0,112.0,697.0,Lili Taylor,6000.0,Horror|Mystery|Thriller,Mackenzie Foy,The Conjuring ,300110,9049,Hayley McFarland,0.0,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,807.0,English,USA,960.0,7.5,131000
Color,75.0,95.0,563.0,Tracy Morgan,826.0,Adventure|Comedy|Family|Romance,Nia Long,Are We There Yet? ,22679,3558,Jay Mohr,2.0,http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1,149.0,English,USA,642.0,4.6,773
Color,148.0,100.0,265.0,Mark Duplass,989.0,Comedy,Gary Cole,Tammy ,35965,2654,Ben Falcone,0.0,http://www.imdb.com/title/tt2103254/?ref_=fn_tt_tt_1,144.0,English,USA,830.0,4.9,11000
Color,253.0,105.0,501.0,Aaron Yoo,884.0,Drama|Mystery|Thriller,Sarah Roemer,Disturbia ,186984,2287,Jose Pablo Cantillo,0.0,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491.0,English,USA,617.0,6.9,0
Color,204.0,108.0,487.0,Sarah Silverman,2000.0,Comedy|Music,Miranda Cosgrove,School of Rock ,210680,4403,Mike White,1.0,http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1,479.0,English,USA,931.0,7.1,0
Color,72.0,101.0,545.0,Cary-Hiroyuki Tagawa,1000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Christopher Lambert,Mortal Kombat ,81783,3816,Bridgette Wilson-Sampras,0.0,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1,283.0,English,USA,1000.0,5.8,0
Color,98.0,114.0,40.0,Christopher Cousins,489.0,Drama|Mystery|Romance|Thriller,Jessica Paré,Wicker Park ,44979,679,Mark Camacho,0.0,http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1,298.0,English,USA,93.0,7.0,0
Color,62.0,109.0,861.0,Jaime King,1000.0,Comedy|Crime,Busy Philipps,White Chicks ,98794,6313,Brittany Daniel,4.0,http://www.imdb.com/title/tt0381707/?ref_=fn_tt_tt_1,251.0,English,USA,960.0,5.4,0
Color,549.0,115.0,552.0,Nick Krause,8000.0,Comedy|Drama,Shailene Woodley,The Descendants ,205284,9578,Beau Bridges,0.0,http://www.imdb.com/title/tt1033575/?ref_=fn_tt_tt_1,439.0,English,USA,727.0,7.3,22000
 Black and White,106.0,117.0,165.0,Zane Holtz,596.0,Adventure|Comedy|Drama|Family|Mystery,Tim Blake Nelson,Holes ,58222,1293,Ski Carr,0.0,http://www.imdb.com/title/tt0311289/?ref_=fn_tt_tt_1,331.0,English,USA,265.0,7.1,0
Color,123.0,107.0,318.0,Bobby Coleman,742.0,Drama|Family|Music|Romance,Kelly Preston,The Last Song ,62421,2341,Melissa Ordway,1.0,http://www.imdb.com/title/tt1294226/?ref_=fn_tt_tt_1,185.0,English,USA,360.0,5.8,10000
Color,597.0,134.0,500.0,Scoot McNairy,2000.0,Biography|Drama|History,Quvenzhané Wallis,12 Years a Slave ,439176,4251,Taran Killam,0.0,http://www.imdb.com/title/tt2024544/?ref_=fn_tt_tt_1,695.0,English,USA,660.0,8.1,83000
